property_id,city,area,property_type,purpose,bedrooms,bathrooms,size_sqft,area_sqft_normalized,price_pkr,price_formatted,developer,has_installment_plan,description,source_url,amenities,qa_flags
ISL-0372,Islamabad,DHA Defence Phase 1,House,Sale,6,7,4500,4500.0,112500000,11.25 crore,DHA,False,"1 Kanal Fully Luxury Stylish House For Sale in DHA Defence Phase 1, DHA Defence · 6 bed · 7 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_1_kanal_fully_luxury_stylish_house_for_sale-54758533-376-1.html,,
ISL-0373,Islamabad,DHA Defence Phase 2,House,Sale,5,6,4500,4500.0,140000000,14.00 crore,DHA,False,"Designer House in DHA Defence Phase 2, DHA Defence · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_designer_house-54781686-339-1.html,,
ISL-0374,Islamabad,I-11/2,House,Sale,5,5,1350,1350.0,48500000,4.85 crore,Private / Unknown,False,"Two 5-Bed Houses For Sale In I-11/2 Islamabad Inverter ACs Included 1500 sq feet in I-11/2, I-11 · 5 bed · 5 bath · 6 Marla",https://www.zameen.com/Property/i_11_i-11_2_two_5-bed_houses_for_sale_in_i-11_2_islamabad_inverter_acs_included_1500_sq_feet-54781451-9879-1.html,,
ISL-0375,Islamabad,MPCHS - Block C1,House,Sale,5,6,2250,2250.0,59500000,5.95 crore,Private / Unknown,False,"10-MARLA CORNER HOUSE AVAILABLE FOR SALE in MPCHS - Block C1, MPCHS - Multi Gardens · 5 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c1_10-marla_corner_house_available_for_sale-54781283-12607-1.html,corner,
ISL-0376,Islamabad,Bahria Enclave - Sector M,House,Sale,5,7,2250,2250.0,45000000,4.50 crore,Private / Unknown,False,"Sector M 10 Marla Brand New House Excellent Construction Quality Heighted Location House Available For Sale in Bahria Enclave - Sector M, Bahria Enclave · 5 bed · 7 bath · 10 Marla",https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_m_sector_m_10_marla_brand_new_house_excellent_construction_quality_heighted_location_house_available_for_sale-53692586-11977-1.html,brand_new,
ISL-0377,Islamabad,Bahria Enclave - Sector N,House,Sale,3,4,1125,1125.0,27000000,2.70 crore,Private / Unknown,False,"Sector N 5 Marla Used House Excellent Construction Quality Sun Facing House Available For Sale in Bahria Enclave - Sector N, Bahria Enclave · 3 bed · 4 bath · 5 Marla",https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_sector_n_5_marla_used_house_excellent_construction_quality_sun_facing_house_available_for_sale-54622419-11975-1.html,,
ISL-0378,Islamabad,Gulberg Greens - Block B,Farm House,Sale,10,6,22500,22500.0,290000000,29.00 crore,Private / Unknown,False,"5 Kanal Furnished Farmhouse Available For Sale Block B in Gulberg Greens - Block B, Gulberg Greens · 10 bed · 6 bath · 5 Kanal",https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_b_5_kanal_furnished_farmhouse_available_for_sale_block_b-53116821-8314-1.html,furnished,
ISL-0379,Islamabad,Gulberg Greens - Block B,Farm House,Sale,10,6,22500,22500.0,315000000,31.50 crore,Private / Unknown,False,"5 Kanal Block B Furnished Farm House Available For Sale in Gulberg Greens - Block B, Gulberg Greens · 10 bed · 6 bath · 5 Kanal",https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_b_5_kanal_block_b_furnished_farm_house_available_for_sale-53116696-8314-1.html,furnished,
ISL-0380,Islamabad,Gulberg Heights,Flat,Sale,2,3,1350,1350.0,17500000,1.75 crore,Private / Unknown,False,"Two Bed Furnished Apartment Available For Sale Gulberg Heights in Gulberg Heights, Gulberg Greens · 2 bed · 3 bath · 6 Marla",https://www.zameen.com/Property/gulberg_greens_gulberg_heights_two_bed_furnished_apartment_available_for_sale_gulberg_heights-52556333-19298-1.html,furnished,
ISL-0381,Islamabad,Diamond Mall & Residency,Flat,Sale,2,3,877,877.5,14500000,1.45 crore,Private / Unknown,False,"Diamond Mall Two Bed Furnished Apartments Available For Sale In Gulberg Green Islamabad in Diamond Mall & Residency, Gulberg Greens · 2 bed · 3 bath · 3.9 Marla",https://www.zameen.com/Property/gulberg_greens_diamond_mall_residency_diamond_mall_two_bed_furnished_apartments_available_for_sale_in_gulberg_green_islamabad-52386439-10982-1.html,furnished,
ISL-0382,Islamabad,Gulberg Greens - Executive Block,Farm House,Sale,11,7,22500,22500.0,220000000,22.00 crore,Private / Unknown,False,"Farm House Available For Sale in Gulberg Greens - Executive Block, Gulberg Greens · 11 bed · 7 bath · 5 Kanal",https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_executive_block_farm_house_available_for_sale-51324000-10386-1.html,,
ISL-0383,Islamabad,G-11/3,House,Sale,3,3,675,675.0,33000000,3.30 crore,Private / Unknown,False,"3 Marla Beautiful House is Available for Sale in G-11, Islamabad in G-11/3, G-11 · 3 bed · 3 bath · 3 Marla",https://www.zameen.com/Property/g_11_g-11_3_3_marla_beautiful_house_is_available_for_sale_in_g-11_islamabad-54752994-3332-1.html,,
ISL-0384,Islamabad,DHA Defence Phase 2,House,Sale,5,6,4500,4500.0,112200000,11.22 crore,DHA,False,"Contemporary Style 1 Kanal Designer House Ready For Sale In DHA Defence Phase 2 Islamabad in DHA Defence Phase 2, DHA Defence · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_contemporary_style_1_kanal_designer_house_ready_for_sale_in_dha_defence_phase_2_islamabad-54735280-339-1.html,,
ISL-0385,Islamabad,D-12,House,Sale,7,,3195,3195.0,160000000,16.00 crore,Private / Unknown,False,"Looking For A House In D-12 in D-12, Islamabad · 7 bed · 14.2 Marla",https://www.zameen.com/Property/islamabad_d-12_looking_for_a_house_in_d-12-54616814-160-1.html,,bathrooms_missing
ISL-0386,Islamabad,D-12,House,Sale,6,6,3195,3195.0,150000000,15.00 crore,Private / Unknown,False,"Idyllic House Available In D-12 For Sale in D-12, Islamabad · 6 bed · 6 bath · 14.2 Marla",https://www.zameen.com/Property/islamabad_d-12_idyllic_house_available_in_d-12_for_sale-54616820-160-1.html,,
ISL-0387,Islamabad,Gulberg Greens - Block B,Farm House,Sale,10,6,27000,27000.0,350000000,35.00 crore,Private / Unknown,False,"Farm House For Sale Gulberg Greens Islamabad in Gulberg Greens - Block B, Gulberg Greens · 10 bed · 6 bath · 6 Kanal",https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_b_farm_house_for_sale_gulberg_greens_islamabad-51248530-8314-1.html,,
ISL-0388,Islamabad,Roman Grove,Studio,Sale,,1,562,562.5,9000000,90.00 lac,DHA,False,"Studio Apartment For Sale In Roman Grove DHA Phase 1 Sector F Islamabad in Roman Grove, DHA Phase 1 - Sector F · 1 bath · 2.5 Marla",https://www.zameen.com/Property/dha_phase_1_sector_f_roman_grove_studio_apartment_for_sale_in_roman_grove_dha_phase_1_sector_f_islamabad-54687145-17009-1.html,,bedrooms_missing
ISL-0389,Islamabad,DHA Phase 2 - Sector B,House,Sale,5,,4500,4500.0,148000000,14.80 crore,DHA,False,"Reserve A House Now In DHA Phase 2 - Sector B in DHA Phase 2 - Sector B, DHA Defence Phase 2 · 5 bed · 1 Kanal",https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_reserve_a_house_now_in_dha_phase_2_-_sector_b-54755825-3197-1.html,,bathrooms_missing
ISL-0390,Islamabad,DHA Phase 2 - Sector D,Other,Sale,5,6,4500,4500.0,105500000,10.55 crore,DHA,False,"1 Kanal Masterpiece Corner In DHA Phase 2 Islamabad 5 Bedrooms With Attached Baths, Spacious Lounges & Premium Finishes in DHA Phase 2 - Sector D, DHA Defence Phase 2 · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_d_1_kanal_masterpiece_corner_in_dha_phase_2_islamabad_5_bedrooms_with_attached_baths_spacious_lounges_premium_finishes-54088922-3199-1.html,corner,
ISL-0391,Islamabad,DHA Defence Phase 1,House,Sale,5,6,4500,4500.0,115000000,11.50 crore,DHA,False,"Affordable On Excellent Location Brand New House Of 1 Kanal Is Available For Sale in DHA Defence Phase 1, DHA Defence · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_affordable_on_excellent_location_brand_new_house_of_1_kanal_is_available_for_sale-54728570-376-1.html,brand_new,
ISL-0392,Islamabad,DHA Defence Phase 2,House,Sale,5,6,4500,4500.0,137000000,13.70 crore,DHA,False,"Brand New Corner House For Sale Prime Location Near To Masjid Near To Giga Mall Near To ApS School Near To Control Park Near To Nova Care Hosptl Near To KFC Near To TLT in DHA Defence Phase 2, DHA Defence · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_corner_house_for_sale_prime_location_near_to_masjid_near_to_giga_mall_near_to_aps_school_near_to_control_park_near_to_nova_care_hosptl_near_to_kfc_near_to_tlt-54741139-339-1.html,corner|park|mosque|school|brand_new,
ISL-0393,Islamabad,I-8/2,Other,Sale,5,6,2790,2790.0,127500000,12.75 crore,Private / Unknown,False,"Beautiful Renovated 35x80 Double Storey In I-8/2 in I-8/2, I-8 · 5 bed · 6 bath · 12.4 Marla",https://www.zameen.com/Property/i_8_i-8_2_beautiful_renovated_35x80_double_storey_in_i-8_2-54743605-3442-1.html,,
ISL-0394,Islamabad,DHA Defence Phase 1,House,Sale,5,6,4500,4500.0,107500000,10.75 crore,DHA,False,"DHA 1 Islamabad House For sale in DHA Defence Phase 1, DHA Defence · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_dha_1_islamabad_house_for_sale-54609700-376-1.html,,
ISL-0395,Islamabad,Zarkon Heights,Flat,Sale,2,2,1237,1237.5,18500000,1.85 crore,Private / Unknown,False,"2 Bed Luxury Apartment Available. For Sale In Zarkon Heights G-15 Islamabad. in Zarkon Heights, G-15 · 2 bed · 2 bath · 5.5 Marla",https://www.zameen.com/Property/g_15_zarkon_heights_2_bed_luxury_apartment_available_for_sale_in_zarkon_heights_g-15_islamabad-54711081-10169-1.html,,
ISL-0396,Islamabad,Bahria Enclave,House,Sale,5,6,2250,2250.0,44000000,4.40 crore,Bahria Town,False,"10 Marla Slightly Used House for Sale | 5 Beds | Bahria Enclave Islamabad in Bahria Enclave, Bahria Town · 5 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/bahria_town_bahria_enclave_10_marla_slightly_used_house_for_sale_5_beds_bahria_enclave_islamabad-54777411-1705-1.html,,
ISL-0397,Islamabad,Gulberg Residencia - Block J,House,Sale,7,7,4500,4500.0,115000000,11.50 crore,Private / Unknown,False,"J Block Gulberg Residencia Kanal Brand New Luxury And Designer House Available For Sale Prime Price With Prime Location in Gulberg Residencia - Block J, Gulberg Residencia · 7 bed · 7 bath · 1 Kanal",https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_j_j_block_gulberg_residencia_kanal_brand_new_luxury_and_designer_house_available_for_sale_prime_price_with_prime_location-54779913-9120-1.html,brand_new,
ISL-0398,Islamabad,DHA Defence Phase 2,House,Sale,4,5,1125,1125.0,49000000,4.90 crore,DHA,False,"5 Marla Brand New Double Unit House For Sale In DHA Phase 2 Islamabad in DHA Defence Phase 2, DHA Defence · 4 bed · 5 bath · 5 Marla",https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_5_marla_brand_new_double_unit_house_for_sale_in_dha_phase_2_islamabad-54606427-339-1.html,brand_new,
ISL-0399,Islamabad,DHA Defence Phase 1,House,Sale,5,6,4500,4500.0,86000000,8.60 crore,DHA,False,"1 Kanal Beautiful House For Sale In DHA Phase 1 in DHA Defence Phase 1, DHA Defence · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_1_kanal_beautiful_house_for_sale_in_dha_phase_1-54748784-376-1.html,,
ISL-0400,Islamabad,D-12/1,House,Sale,6,6,2250,2250.0,115000000,11.50 crore,Private / Unknown,False,"10 Marla House Ideally Situated In D-12/1 in D-12/1, D-12 · 6 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/d_12_d-12_1_10_marla_house_ideally_situated_in_d-12_1-54562062-3154-1.html,,
ISL-0401,Islamabad,D-12,House,Sale,3,4,900,900.0,51000000,5.10 crore,Private / Unknown,False,"4 Marla Designer House Available For Sale in D-12, Islamabad · 3 bed · 4 bath · 4 Marla",https://www.zameen.com/Property/islamabad_d-12_4_marla_designer_house_available_for_sale-54558898-160-1.html,,
ISL-0402,Islamabad,F-11,Flat,Sale,2,4,2700,2700.0,39000000,3.90 crore,DHA,False,"Abu Dhabi Tower, F-11, Islamabad Exclusive Investor Rate Extra Spiciues Apartment For Sale! in F-11, Islamabad · 2 bed · 4 bath · 12 Marla",https://www.zameen.com/Property/islamabad_f-11_abu_dhabi_tower_f-11_islamabad_exclusive_investor_rate_extra_spiciues_apartment_for_sale-54783578-163-1.html,,
ISL-0403,Islamabad,Bani Gala,House,Sale,5,6,5850,5850.0,77500000,7.75 crore,Private / Unknown,False,"26 Marla Cornor house in Bani Gala, Islamabad · 5 bed · 6 bath · 1.3 Kanal",https://www.zameen.com/Property/islamabad_bani_gala_26_marla_cornor_house-54678733-340-1.html,,
ISL-0404,Islamabad,Bani Gala,House,Sale,4,6,1440,1440.0,22500000,2.25 crore,Private / Unknown,False,"6.4 Marla brand new double story house in Bani Gala, Islamabad · 4 bed · 6 bath · 6.4 Marla",https://www.zameen.com/Property/islamabad_bani_gala_6_4_marla_brand_new_double_story_house-54740279-340-1.html,brand_new,
ISL-0405,Islamabad,Gulberg Greens - Block C,Farm House,Sale,10,6,22500,22500.0,300000000,30.00 crore,Private / Unknown,False,"5 Kanal Farm House For Sale In Beautiful Gulberg Greens - Block C in Gulberg Greens - Block C, Gulberg Greens · 10 bed · 6 bath · 5 Kanal",https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_c_5_kanal_farm_house_for_sale_in_beautiful_gulberg_greens_-_block_c-51197734-8315-1.html,,
ISL-0406,Islamabad,Gulberg Arena Mall,Flat,Sale,1,1,720,720.0,10500000,1.05 crore,Private / Unknown,False,"Gulberg Areena One Bed Apartment Available For Sale More Options Available In Different Sizes Different Floors in Gulberg Arena Mall, Gulberg Greens · 1 bed · 1 bath · 3.2 Marla",https://www.zameen.com/Property/gulberg_greens_gulberg_arena_mall_gulberg_areena_one_bed_apartment_available_for_sale_more_options_available_in_different_sizes_different_floors-53117942-19297-1.html,,
ISL-0407,Islamabad,G-13,House,Sale,6,6,3150,3150.0,120000000,12.00 crore,Private / Unknown,False,"G-13 40x80 Brand new Double story House available for sale in G-13, Islamabad · 6 bed · 6 bath · 14 Marla",https://www.zameen.com/Property/islamabad_g-13_g-13_40x80_brand_new_double_story_house_available_for_sale-54783684-330-1.html,brand_new,
ISL-0408,Islamabad,Gulberg Greens - Block A,Farm House,Sale,7,6,27000,27000.0,450000000,45.00 crore,Private / Unknown,False,"Gulberg Greens Block A Luxury Furnished Farm House Available For Sale in Gulberg Greens - Block A, Gulberg Greens · 7 bed · 6 bath · 6 Kanal",https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_a_gulberg_greens_block_a_luxury_furnished_farm_house_available_for_sale-54372418-8313-1.html,furnished,
ISL-0409,Islamabad,Roman Grove,Flat,Sale,2,2,1395,1395.0,21000000,2.10 crore,DHA,False,"2 Beds Apartment For Sale In  Roman Grove DHA 1 Sector F Islamabad in Roman Grove, DHA Phase 1 - Sector F · 2 bed · 2 bath · 6.2 Marla",https://www.zameen.com/Property/dha_phase_1_sector_f_roman_grove_2_beds_apartment_for_sale_in_roman_grove_dha_1_sector_f_islamabad-54041560-17009-1.html,,
ISL-0410,Islamabad,Gulberg Residencia - Block J,House,Sale,8,6,4500,4500.0,112500000,11.25 crore,Private / Unknown,False,"Kanal House Available For Sale Gulberg Greens Block J in Gulberg Residencia - Block J, Gulberg Residencia · 8 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_j_kanal_house_available_for_sale_gulberg_greens_block_j-54768273-9120-1.html,,
ISL-0411,Islamabad,G-14/4,Flat,Sale,4,5,900,900.0,36000000,3.60 crore,Private / Unknown,False,"Beautiful 4 Marla House for Sale in G-14/4 Islamabad Equipped with Solar System, Premium Tiles Flooring & All Basic Amenities in a Prime Residential Location in G-14/4, G-14 · 4 bed · 5 bath · 4 Marla",https://www.zameen.com/Property/g_14_g-14_4_beautiful_4_marla_house_for_sale_in_g-14_4_islamabad_equipped_with_solar_system_premium_tiles_flooring_all_basic_amenities_in_a_prime_residential_location-54775175-3346-1.html,solar,
ISL-0412,Islamabad,DHA Defence Phase 2,House,Sale,5,6,4500,4500.0,148000000,14.80 crore,DHA,False,"DHA Phase 2 Islamabad On Kanal Luxury House in DHA Defence Phase 2, DHA Defence · 5 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_phase_2_islamabad_on_kanal_luxury_house-53938876-339-1.html,,
ISL-0413,Islamabad,G-8,House,Sale,4,4,1350,1350.0,53000000,5.30 crore,Private / Unknown,False,"6 Marla Old House Available For Sale in G-8, Islamabad · 4 bed · 4 bath · 6 Marla",https://www.zameen.com/Property/islamabad_g-8_6_marla_old_house_available_for_sale-54779252-170-1.html,,
ISL-0414,Islamabad,DHA Phase 2 - Sector B,House,Sale,5,5,4500,4500.0,155000000,15.50 crore,DHA,False,"1 Kanal Fully Designer House Available For Sale In DHA Phase 2, ISB in DHA Phase 2 - Sector B, DHA Defence Phase 2 · 5 bed · 5 bath · 1 Kanal",https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_1_kanal_fully_designer_house_available_for_sale_in_dha_phase_2_isb-54742587-3197-1.html,,
ISL-0415,Islamabad,Emaar Canyon Views - Alma 1 Block,Flat,Sale,5,3,2475,2475.0,46500000,4.65 crore,DHA,False,"DHA EMAAR ISLAMABAD 11 MARLA BACK-OPEN VILLA in Emaar Canyon Views - Alma 1 Block, Emaar Canyon Views · 5 bed · 3 bath · 11 Marla",https://www.zameen.com/Property/emaar_canyon_views_emaar_canyon_views_-_alma_1_block_dha_emaar_islamabad_11_marla_back-open_villa-54747678-16773-1.html,,
ISL-0416,Islamabad,MPCHS - Block E,House,Sale,10,6,4500,4500.0,140000000,14.00 crore,Private / Unknown,False,"In MPCHS - Block E House For Sale Sized 4500 Square Feet in MPCHS - Block E, MPCHS - Multi Gardens · 10 bed · 6 bath · 1 Kanal",https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_e_in_mpchs_-_block_e_house_for_sale_sized_4500_square_feet-54433453-3120-1.html,,
ISL-0417,Islamabad,G-13/3,House,Sale,7,6,3150,3150.0,107500000,10.75 crore,Private / Unknown,False,"14 Marla (40x80) Sun Face 50ft St House For Sale G-13/3 Islamabad in G-13/3, G-13 · 7 bed · 6 bath · 14 Marla",https://www.zameen.com/Property/g_13_g-13_3_14_marla_40x80_sun_face_50ft_st_house_for_sale_g-13_3_islamabad-54341542-3339-1.html,,
ISL-0418,Islamabad,Naval Farms Housing Scheme,Farm House,Sale,5,,22500,22500.0,120000000,12.00 crore,Private / Unknown,False,"05 Kanal Farm House For Sale in Naval Farms Housing Scheme, Islamabad · 5 bed · 5 Kanal",https://www.zameen.com/Property/islamabad_naval_farms_housing_scheme_05_kanal_farm_house_for_sale-54675080-1724-1.html,,bathrooms_missing
ISL-0419,Islamabad,Warda Hamna Residencia 3,Flat,Sale,3,3,1957,1957.5,55000000,5.50 crore,Private / Unknown,False,"Warda Hamna Fully Furnished Duplex 3Bed Front Facing Apartment Available For Sale in Warda Hamna Residencia 3, G-11/3 · 3 bed · 3 bath · 8.7 Marla",https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_warda_hamna_fully_furnished_duplex_3bed_front_facing_apartment_available_for_sale-53143599-11863-1.html,furnished,
ISL-0420,Islamabad,I-8,House,Sale,6,6,3150,3150.0,200000000,20.00 crore,Private / Unknown,False,"14 Marla LUXURY HOUSE FOR SALE IN ISLAMABAD in I-8, Islamabad · 6 bed · 6 bath · 14 Marla",https://www.zameen.com/Property/islamabad_i-8_14_marla_luxury_house_for_sale_in_islamabad-54777874-174-1.html,,
ISL-0421,Islamabad,Bahria Enclave,Plot,Sale,5,6,2250,2250.0,28500000,2.85 crore,Bahria Town,False,"Title Prime 10 Marla Grey Structure House With Extra Land For Sale Sector G, Bahria Enclave Islamabad in Bahria Enclave, Bahria Town · 5 bed · 6 bath · 10 Marla",https://www.zameen.com/Property/bahria_town_bahria_enclave_title_prime_10_marla_grey_structure_house_with_extra_land_for_sale_sector_g_bahria_enclave_islamabad-54646697-1705-1.html,,plot_with_bedrooms
